109	636	swissprot|Q9FT72|RQL3_ARATH	713	1/1	38.861	157	404	233	7	129	520	26	427	3.48e-83	279	swissprot|Q9FT72|RQL3_ARATH ATP-dependent DNA helicase Q-like 3 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|A8WK63|RECQ1_CAEBR	618	1/1	35.309	143	405	246	5	127	520	74	473	1.49e-81	272	swissprot|A8WK63|RECQ1_CAEBR Putative ATP-dependent DNA helicase Q1 {ECO:0000250|UniProtKB:P46063} OS=Caenorhabditis briggsae
109	636	swissprot|P35187|SGS1_YEAST	1447	1/1	33.735	168	498	305	8	131	609	670	1161	1.68e-81	284	swissprot|P35187|SGS1_YEAST ATP-dependent helicase SGS1 {ECO:0000303|PubMed:7969174} OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
109	636	swissprot|Q9FT70|RQL4B_ARATH	1150	1/1	34.241	176	514	306	10	114	599	441	950	3.45e-81	281	swissprot|Q9FT70|RQL4B_ARATH ATP-dependent DNA helicase Q-like 4B OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|O18017|BLM_CAEEL	988	1/1	34.141	169	495	303	9	131	604	239	731	6.05e-81	278	swissprot|O18017|BLM_CAEEL Bloom syndrome protein homolog OS=Caenorhabditis elegans
109	636	swissprot|Q9TXJ8|RECQ1_CAEEL	631	1/1	34.815	141	405	248	7	127	520	97	496	1.45e-80	270	swissprot|Q9TXJ8|RECQ1_CAEEL Putative ATP-dependent DNA helicase Q1 {ECO:0000250|UniProtKB:P46063} OS=Caenorhabditis elegans
109	636	swissprot|P46063|RECQ1_HUMAN	649	1/1	34.722	150	432	258	9	113	526	62	487	2.89e-80	270	swissprot|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens (Human)
109	636	swissprot|Q6AYJ1|RECQ1_RAT	621	1/1	34.588	147	425	257	8	111	520	60	478	2.93e-80	269	swissprot|Q6AYJ1|RECQ1_RAT ATP-dependent DNA helicase Q1 OS=Rattus norvegicus (Rat)
109	636	swissprot|Q5RF63|RECQ1_PONAB	649	1/1	34.722	150	432	258	9	113	526	62	487	6.11e-80	269	swissprot|Q5RF63|RECQ1_PONAB ATP-dependent DNA helicase Q1 OS=Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
109	636	swissprot|Q9VGI8|BLM_DROME	1487	1/1	33.591	174	518	301	14	118	604	713	1218	2.65e-77	272	swissprot|Q9VGI8|BLM_DROME Bloom syndrome protein homolog OS=Drosophila melanogaster (Fruit fly)
109	636	swissprot|Q9Z129|RECQ1_MOUSE	648	1/1	34.230	140	409	251	7	124	520	76	478	3.14e-77	261	swissprot|Q9Z129|RECQ1_MOUSE ATP-dependent DNA helicase Q1 OS=Mus musculus (Mouse)
109	636	swissprot|Q19546|WRN_CAEEL	1056	1/1	33.017	174	527	314	12	131	628	219	735	8.82e-77	268	swissprot|Q19546|WRN_CAEEL Probable Werner syndrome ATP-dependent helicase homolog 1 OS=Caenorhabditis elegans
109	636	swissprot|P50729|RECS_BACSU	496	1/1	30.845	157	509	300	11	124	594	1	495	2.73e-74	249	swissprot|P50729|RECS_BACSU Probable ATP-dependent DNA helicase RecS OS=Bacillus subtilis (strain 168)
109	636	swissprot|Q9FT73|MED34_ARATH	705	1/1	34.422	137	398	242	8	135	520	85	475	2.85e-74	255	swissprot|Q9FT73|MED34_ARATH Mediator of RNA polymerase II transcription subunit 34 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q9DEY9|BLM_XENLA	1364	1/1	38.278	160	418	237	10	124	520	601	1018	4.00e-73	259	swissprot|Q9DEY9|BLM_XENLA Bloom syndrome protein homolog OS=Xenopus laevis (African clawed frog)
109	636	swissprot|Q9FT74|RQL1_ARATH	606	1/1	34.988	141	403	246	9	135	521	202	604	8.13e-72	246	swissprot|Q9FT74|RQL1_ARATH ATP-dependent DNA helicase Q-like 1 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|P54132|BLM_HUMAN	1417	1/1	33.915	175	516	287	13	124	599	649	1150	1.18e-70	252	swissprot|P54132|BLM_HUMAN Bloom syndrome protein OS=Homo sapiens (Human)
109	636	swissprot|O88700|BLM_MOUSE	1416	1/1	34.503	177	513	285	13	124	599	657	1155	2.93e-70	251	swissprot|O88700|BLM_MOUSE Bloom syndrome protein homolog OS=Mus musculus (Mouse)
109	636	swissprot|Q9I920|BLM_CHICK	1142	1/1	35.491	159	448	253	11	123	545	378	814	1.62e-68	245	swissprot|Q9I920|BLM_CHICK Bloom syndrome protein homolog OS=Gallus gallus (Chicken)
109	636	swissprot|Q8VID5|RECQ5_MOUSE	982	1/1	34.803	150	431	252	10	126	527	15	445	6.36e-67	239	swissprot|Q8VID5|RECQ5_MOUSE ATP-dependent DNA helicase Q5 OS=Mus musculus (Mouse)
109	636	swissprot|O94762|RECQ5_HUMAN	991	1/1	35.581	153	430	249	10	126	527	15	444	4.47e-66	237	swissprot|O94762|RECQ5_HUMAN ATP-dependent DNA helicase Q5 OS=Homo sapiens (Human)
109	636	swissprot|D4ACP5|RECQ5_RAT	973	1/1	34.722	150	432	251	11	126	527	15	445	3.92e-64	231	swissprot|D4ACP5|RECQ5_RAT ATP-dependent DNA helicase Q5 OS=Rattus norvegicus (Rat)
109	636	swissprot|Q0WVW7|RQL5_ARATH	911	1/1	30.508	144	472	284	8	29	462	131	596	1.35e-59	218	swissprot|Q0WVW7|RQL5_ARATH ATP-dependent DNA helicase Q-like 5 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|P73421|RECQ_SYNY3	478	1/1	33.634	112	333	206	5	131	452	11	339	2.74e-55	198	swissprot|P73421|RECQ_SYNY3 ATP-dependent DNA helicase RecQ OS=Synechocystis sp
109	636	swissprot|O94761|RECQ4_HUMAN	1208	1/1	32.194	113	351	211	9	133	459	474	821	8.91e-54	202	swissprot|O94761|RECQ4_HUMAN ATP-dependent DNA helicase Q4 OS=Homo sapiens (Human)
109	636	swissprot|Q75NR7|RECQ4_MOUSE	1216	1/1	31.933	114	357	201	11	133	455	491	839	6.76e-51	194	swissprot|Q75NR7|RECQ4_MOUSE ATP-dependent DNA helicase Q4 OS=Mus musculus (Mouse)
109	636	swissprot|Q9FT69|RQSIM_ARATH	858	1/1	39.726	87	219	119	4	126	334	155	370	9.75e-41	162	swissprot|Q9FT69|RQSIM_ARATH ATP-dependent DNA helicase Q-like SIM OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q9FT69|RQSIM_ARATH	858	1/1	31.795	62	195	127	3	350	541	495	686	7.84e-24	110	swissprot|Q9FT69|RQSIM_ARATH ATP-dependent DNA helicase Q-like SIM OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|P0CT33|TLH1_SCHPO	1887	1/1	26.870	97	361	226	10	140	473	1193	1542	3.84e-24	112	swissprot|P0CT33|TLH1_SCHPO ATP-dependent DNA helicase tlh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
109	636	swissprot|Q1RKN3|TLH2_SCHPO	1919	1/1	26.870	97	361	226	10	140	473	1193	1542	4.25e-24	112	swissprot|Q1RKN3|TLH2_SCHPO ATP-dependent DNA helicase tlh2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
109	636	swissprot|P46942|DB10_NICSY	607	1/1	27.378	95	347	205	13	142	460	170	497	1.07e-17	90.5	swissprot|P46942|DB10_NICSY ATP-dependent RNA helicase-like protein DB10 OS=Nicotiana sylvestris (Wood tobacco) (South American tobacco)
109	636	swissprot|Q8H136|RH14_ARATH	619	1/1	26.593	96	361	216	14	130	460	169	510	2.58e-17	89.4	swissprot|Q8H136|RH14_ARATH DEAD-box ATP-dependent RNA helicase 14 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q9C718|RH20_ARATH	501	1/1	23.988	83	346	223	11	136	456	118	448	4.97e-16	84.7	swissprot|Q9C718|RH20_ARATH DEAD-box ATP-dependent RNA helicase 20 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q8Y7M8|DBPA_LISMO	470	1/1	25.143	88	350	217	11	128	457	11	335	8.67e-16	84.0	swissprot|Q8Y7M8|DBPA_LISMO ATP-dependent RNA helicase DbpA {ECO:0000255|HAMAP-Rule:MF_00965} OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)
109	636	swissprot|Q6FJG1|FAL1_CANGA	399	1/1	23.780	78	328	225	9	134	445	40	358	9.08e-16	83.2	swissprot|Q6FJG1|FAL1_CANGA ATP-dependent RNA helicase FAL1 OS=Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 /NRRL Y-65) (Yeast) (Torulopsis glabrata)
109	636	swissprot|P20447|DBP3_YEAST	523	1/1	23.699	82	346	222	10	142	460	137	467	1.42e-15	83.6	swissprot|P20447|DBP3_YEAST ATP-dependent RNA helicase DBP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
109	636	swissprot|Q8W4R3|RH30_ARATH	591	1/1	22.693	91	401	258	12	82	456	140	514	1.58e-15	83.6	swissprot|Q8W4R3|RH30_ARATH DEAD-box ATP-dependent RNA helicase 30 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q9SZB4|RH43_ARATH	542	1/1	26.479	94	355	200	12	129	445	110	441	1.68e-15	83.2	swissprot|Q9SZB4|RH43_ARATH Putative DEAD-box ATP-dependent RNA helicase 43 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|A6ZUA1|DBP3_YEAS7	523	1/1	23.699	82	346	222	10	142	460	137	467	2.37e-15	82.8	swissprot|A6ZUA1|DBP3_YEAS7 ATP-dependent RNA helicase DBP3 OS=Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)
109	636	swissprot|Q9LYJ9|RH46_ARATH	645	1/1	26.027	95	365	213	14	130	460	172	513	2.98e-15	82.8	swissprot|Q9LYJ9|RH46_ARATH DEAD-box ATP-dependent RNA helicase 46 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q8SRB2|DBP2_ENCCU	495	1/1	24.776	83	335	210	12	152	460	122	440	4.13e-15	82.0	swissprot|Q8SRB2|DBP2_ENCCU ATP-dependent RNA helicase DBP2 OS=Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)
109	636	swissprot|Q26696|DDX17_TRYBB	568	1/1	24.251	89	367	238	12	128	471	115	464	5.92e-15	81.6	swissprot|Q26696|DDX17_TRYBB Putative DEAD-box RNA helicase HEL64 OS=Trypanosoma brucei brucei
109	636	swissprot|Q5QMN3|RH20_ORYSJ	494	1/1	22.874	78	341	221	10	142	456	116	440	6.63e-15	81.3	swissprot|Q5QMN3|RH20_ORYSJ DEAD-box ATP-dependent RNA helicase 20 OS=Oryza sativa subsp
109	636	swissprot|Q9LU46|RH35_ARATH	591	1/1	24.490	84	343	197	12	142	445	171	490	9.74e-15	81.3	swissprot|Q9LU46|RH35_ARATH DEAD-box ATP-dependent RNA helicase 35 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q9SQV1|RH40_ARATH	1088	1/1	24.798	92	371	228	14	128	471	448	794	1.14e-14	81.6	swissprot|Q9SQV1|RH40_ARATH DEAD-box ATP-dependent RNA helicase 40 OS=Arabidopsis thaliana (Mouse-ear cress)
109	636	swissprot|Q6CT49|PRP28_KLULA	539	1/1	23.269	84	361	237	10	144	476	165	513	1.36e-14	80.5	swissprot|Q6CT49|PRP28_KLULA Pre-mRNA-splicing ATP-dependent RNA helicase PRP28 OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)
109	636	swissprot|A6SCT6|DBP3_BOTFB	592	1/1	24.490	84	343	227	8	139	460	205	536	1.46e-14	80.5	swissprot|A6SCT6|DBP3_BOTFB ATP-dependent RNA helicase dbp3 OS=Botryotinia fuckeliana (strain B05cinerea)
109	636	swissprot|Q9P7C7|PRP11_SCHPO	1014	1/1	22.767	79	347	213	14	134	445	435	761	1.68e-14	80.9	swissprot|Q9P7C7|PRP11_SCHPO Pre-mRNA-processing ATP-dependent RNA helicase prp11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
109	636	swissprot|Q755N4|DBP2_ASHGO	557	1/1	25.291	87	344	215	11	152	468	149	477	1.97e-14	80.1	swissprot|Q755N4|DBP2_ASHGO ATP-dependent RNA helicase DBP2 OS=Ashbya gossypii (strain ATCC 10895 / CBS 109Y-1056) (Yeast) (Eremothecium gossypii)
109	636	swissprot|Q55D61|IF4A_DICDI	405	1/1	24.929	88	353	223	12	134	463	49	382	2.59e-14	79.0	swissprot|Q55D61|IF4A_DICDI Eukaryotic initiation factor 4A OS=Dictyostelium discoideum (Slime mold)
109	636	swissprot|Q6CIV2|DBP2_KLULA	554	1/1	23.547	81	344	201	10	152	458	148	466	2.63e-14	79.7	swissprot|Q6CIV2|DBP2_KLULA ATP-dependent RNA helicase DBP2 OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)
109	636	swissprot|P0A4D8|CSHA_STRR6	524	1/1	24.556	83	338	228	9	133	455	17	342	3.19e-14	79.3	swissprot|P0A4D8|CSHA_STRR6 DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
109	636	swissprot|P0A4D7|CSHA_STRPN	524	1/1	24.556	83	338	228	9	133	455	17	342	3.19e-14	79.3	swissprot|P0A4D7|CSHA_STRPN DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
109	636	swissprot|P24782|DBP2_SCHPO	550	1/1	25.141	89	354	225	13	130	456	133	473	3.45e-14	79.3	swissprot|P24782|DBP2_SCHPO ATP-dependent RNA helicase dbp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
109	636	swissprot|Q9UJV9|DDX41_HUMAN	622	1/1	24.784	86	347	191	10	142	445	206	525	3.53e-14	79.3	swissprot|Q9UJV9|DDX41_HUMAN Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens (Human)
109	636	swissprot|A5DE68|FAL1_PICGU	397	1/1	23.476	77	328	223	8	134	445	41	356	3.78e-14	78.2	swissprot|A5DE68|FAL1_PICGU ATP-dependent RNA helicase FAL1 OS=Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)
109	636	swissprot|Q91VN6|DDX41_MOUSE	622	1/1	24.784	86	347	191	10	142	445	206	525	4.35e-14	79.0	swissprot|Q91VN6|DDX41_MOUSE Probable ATP-dependent RNA helicase DDX41 OS=Mus musculus (Mouse)
109	636	swissprot|Q73EU1|CSHA_BACC1	525	1/1	23.851	83	348	228	11	133	460	18	348	4.35e-14	79.0	swissprot|Q73EU1|CSHA_BACC1 DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus cereus (strain ATCC 10987 / NRS 248)
109	636	swissprot|Q5JKF2|RH40_ORYSJ	792	1/1	25.341	93	367	213	16	130	460	161	502	4.39e-14	79.3	swissprot|Q5JKF2|RH40_ORYSJ DEAD-box ATP-dependent RNA helicase 40 OS=Oryza sativa subsp
109	636	swissprot|Q6HPE6|CSHA_BACHK	528	1/1	23.851	83	348	228	11	133	460	18	348	4.74e-14	78.6	swissprot|Q6HPE6|CSHA_BACHK DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus thuringiensis subsp
109	636	swissprot|Q81VG0|CSHA_BACAN	528	1/1	23.851	83	348	228	11	133	460	18	348	4.74e-14	78.6	swissprot|Q81VG0|CSHA_BACAN DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus anthracis
109	636	swissprot|A0R8U6|CSHA_BACAH	528	1/1	23.851	83	348	228	11	133	460	18	348	4.74e-14	78.6	swissprot|A0R8U6|CSHA_BACAH DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus thuringiensis (strain Al Hakam)
109	636	swissprot|Q63GX5|CSHA_BACCZ	528	1/1	23.851	83	348	228	11	133	460	18	348	4.96e-14	78.6	swissprot|Q63GX5|CSHA_BACCZ DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus cereus (strain ZK / E33L)
109	636	swissprot|Q755A5|DBP3_ASHGO	535	1/1	23.496	82	349	220	11	142	460	148	479	5.18e-14	78.6	swissprot|Q755A5|DBP3_ASHGO ATP-dependent RNA helicase DBP3 OS=Ashbya gossypii (strain ATCC 10895 / CBS 109Y-1056) (Yeast) (Eremothecium gossypii)
109	636	swissprot|Q81IT9|CSHA_BACCR	533	1/1	23.851	83	348	228	11	133	460	18	348	5.48e-14	78.6	swissprot|Q81IT9|CSHA_BACCR DEAD-box ATP-dependent RNA helicase CshA {ECO:0000255|HAMAP-Rule:MF_01493} OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 /NCIMB 9373 / NRRL B-3711)
109	636	swissprot|A7TEF4|FAL1_VANPO	399	1/1	23.476	77	328	226	9	134	445	40	358	6.11e-14	77.8	swissprot|A7TEF4|FAL1_VANPO ATP-dependent RNA helicase FAL1 OS=Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294)(Kluyveromyces polysporus)
109	636	swissprot|P24783|DBP2_YEAST	546	1/1	25.360	88	347	211	13	152	468	148	476	6.35e-14	78.6	swissprot|P24783|DBP2_YEAST ATP-dependent RNA helicase DBP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
109	636	swissprot|A6ZRX0|DBP2_YEAS7	546	1/1	25.360	88	347	211	13	152	468	148	476	6.70e-14	78.2	swissprot|A6ZRX0|DBP2_YEAS7 ATP-dependent RNA helicase DBP2 OS=Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)
109	636	swissprot|A5DDF4|PRP5_PICGU	862	1/1	23.120	83	359	211	14	130	445	280	616	7.18e-14	79.0	swissprot|A5DDF4|PRP5_PICGU Pre-mRNA-processing ATP-dependent RNA helicase PRP5 OS=Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)
109	636	swissprot|Q81DF9|CSHE_BACCR	458	1/1	22.715	82	361	220	12	131	460	20	352	7.67e-14	77.8	swissprot|Q81DF9|CSHE_BACCR DEAD-box ATP-dependent RNA helicase CshE OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 /NCIMB 9373 / NRRL B-3711)
109	636	swissprot|B5DG42|IF4A3_SALSA	406	1/1	22.989	80	348	234	9	135	463	51	383	8.14e-14	77.4	swissprot|B5DG42|IF4A3_SALSA Eukaryotic initiation factor 4A-III OS=Salmo salar (Atlantic salmon)
109	636	swissprot|O42226|I4A3B_XENLA	414	1/1	23.077	81	351	230	9	135	463	59	391	8.86e-14	77.4	swissprot|O42226|I4A3B_XENLA Eukaryotic initiation factor 4A-III-B OS=Xenopus laevis (African clawed frog)
109	636	swissprot|B7ZTW1|IF4A3_XENTR	415	1/1	22.507	79	351	232	9	135	463	60	392	9.57e-14	77.0	swissprot|B7ZTW1|IF4A3_XENTR Eukaryotic initiation factor 4A-III OS=Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)
109	636	swissprot|A7TJ36|DBP3_VANPO	530	1/1	24.225	86	355	213	13	142	460	140	474	9.62e-14	77.8	swissprot|A7TJ36|DBP3_VANPO ATP-dependent RNA helicase DBP3 OS=Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294)(Kluyveromyces polysporus)
109	636	swissprot|Q91VC3|IF4A3_MOUSE	411	1/1	22.507	79	351	232	9	135	463	56	388	1.00e-13	77.0	swissprot|Q91VC3|IF4A3_MOUSE Eukaryotic initiation factor 4A-III OS=Mus musculus (Mouse)
109	636	swissprot|Q0E3X4|RH35A_ORYSJ	627	1/1	25.000	85	340	199	12	142	445	207	526	1.02e-13	77.8	swissprot|Q0E3X4|RH35A_ORYSJ DEAD-box ATP-dependent RNA helicase 35A OS=Oryza sativa subsp
109	636	swissprot|B5FZY7|IF4A3_TAEGU	410	1/1	22.507	79	351	232	9	135	463	55	387	1.04e-13	77.0	swissprot|B5FZY7|IF4A3_TAEGU Eukaryotic initiation factor 4A-III OS=Taeniopygia guttata (Zebra finch) (Poephila guttata)
109	636	swissprot|Q12099|FAL1_YEAST	399	1/1	21.842	83	380	255	10	115	461	4	374	1.05e-13	77.0	swissprot|Q12099|FAL1_YEAST ATP-dependent RNA helicase FAL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
109	636	swissprot|A6ZXY5|FAL1_YEAS7	399	1/1	21.842	83	380	255	10	115	461	4	374	1.05e-13	77.0	swissprot|A6ZXY5|FAL1_YEAS7 ATP-dependent RNA helicase FAL1 OS=Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)
109	636	swissprot|P38919|IF4A3_HUMAN	411	1/1	22.507	79	351	232	9	135	463	56	388	1.05e-13	77.0	swissprot|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens (Human)
109	636	swissprot|Q3B8Q2|IF4A3_RAT	411	1/1	22.507	79	351	232	9	135	463	56	388	1.11e-13	77.0	swissprot|Q3B8Q2|IF4A3_RAT Eukaryotic initiation factor 4A-III OS=Rattus norvegicus (Rat)
109	636	swissprot|A6M931|IF4A3_PIG	411	1/1	22.507	79	351	232	9	135	463	56	388	1.11e-13	77.0	swissprot|A6M931|IF4A3_PIG Eukaryotic initiation factor 4A-III OS=Sus scrofa (Pig)
109	636	swissprot|Q2NL22|IF4A3_BOVIN	411	1/1	22.507	79	351	232	9	135	463	56	388	1.11e-13	77.0	swissprot|Q2NL22|IF4A3_BOVIN Eukaryotic initiation factor 4A-III OS=Bos taurus (Bovine)
109	636	swissprot|Q4R3Q1|IF4A3_MACFA	411	1/1	22.507	79	351	232	9	135	463	56	388	1.13e-13	77.0	swissprot|Q4R3Q1|IF4A3_MACFA Eukaryotic initiation factor 4A-III OS=Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)
109	636	swissprot|A6ZLH6|PRP5_YEAS7	849	1/1	22.951	84	366	230	11	130	452	269	625	1.16e-13	78.2	swissprot|A6ZLH6|PRP5_YEAS7 Pre-mRNA-processing ATP-dependent RNA helicase PRP5 OS=Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)
109	636	swissprot|Q5ZM36|IF4A3_CHICK	412	1/1	22.507	79	351	232	9	135	463	57	389	1.17e-13	77.0	swissprot|Q5ZM36|IF4A3_CHICK Eukaryotic initiation factor 4A-III OS=Gallus gallus (Chicken)
109	636	swissprot|P21372|PRP5_YEAST	849	1/1	23.306	86	369	225	13	130	452	269	625	1.19e-13	78.2	swissprot|P21372|PRP5_YEAST Pre-mRNA-processing ATP-dependent RNA helicase PRP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
109	636	swissprot|Q1DHB2|PRP5_COCIM	1197	1/1	21.978	80	364	243	11	135	471	577	926	1.22e-13	78.2	swissprot|Q1DHB2|PRP5_COCIM Pre-mRNA-processing ATP-dependent RNA helicase PRP5 OS=Coccidioides immitis (strain RS) (Valley fever fungus)
109	636	swissprot|Q4WT99|PRP5_ASPFU	1211	1/1	21.658	81	374	236	12	133	471	591	942	1.22e-13	78.2	swissprot|Q4WT99|PRP5_ASPFU Pre-mRNA-processing ATP-dependent RNA helicase prp5 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSCA1100) (Aspergillus fumigatus)
109	636	swissprot|P41380|IF4A3_NICPL	391	1/1	22.590	82	363	235	12	134	473	35	374	1.52e-13	76.3	swissprot|P41380|IF4A3_NICPL Eukaryotic initiation factor 4A-3 OS=Nicotiana plumbaginifolia (Leadwort-leaved tobacco) (Tex-Mex tobacco)
109	636	swissprot|Q6CX73|FAL1_KLULA	398	1/1	22.764	84	369	232	13	115	445	4	357	1.65e-13	76.3	swissprot|Q6CX73|FAL1_KLULA ATP-dependent RNA helicase FAL1 OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)
